tree,K,distribution,iteration,size,insert,lookup,remove
uVEB32L,32,normal,8,256,67.9688,61.53,63.2812
uVEB32L,32,normal,8,512,62.8906,60.32,59.5703
uVEB32L,32,normal,8,1024,67.3828,61.17,49.6094
uVEB32L,32,normal,8,2048,59.5703,58.1,45.6543
uVEB32L,32,normal,8,4096,47.4854,58.29,47.7051
uVEB32L,32,normal,8,8192,58.0811,56.15,45.8496
uVEB32L,32,normal,8,16384,62.5366,55.12,56.8848
uVEB32L,32,normal,8,32768,59.0332,51.28,65.744
uVEB32L,32,normal,8,65536,86.4594,90.33,96.1502
uVEB32L,32,normal,8,131072,105.176,85.24,162.692
uVEB32L,32,normal,8,262144,143.066,99.56,219.884
uVEB32L,32,normal,8,524288,194.588,109.41,236.287
uVEB32L,32,normal,8,1048576,215.582,118.09,243.28
uVEB32L,32,normal,8,2097152,227.753,128.39,251.149
uVEB32L,32,normal,8,4194304,233.292,133.55,249.405
uVEB32L,32,normal,8,8388608,230.908,141.31,247.056
uVEB32L,32,normal,9,32,184.375,76.89,118.75
uVEB32L,32,normal,9,64,95.3125,67.15,76.5625
uVEB32L,32,normal,9,128,70.3125,62.25,61.7188
uVEB32L,32,normal,9,256,64.8438,61.69,62.5
uVEB32L,32,normal,9,512,67.1875,61.11,61.1328
uVEB32L,32,normal,9,1024,62.0117,59.41,57.7148
uVEB32L,32,normal,9,2048,62.0605,59.21,60.8887
uVEB32L,32,normal,9,4096,58.0322,58.23,45.8008
uVEB32L,32,normal,9,8192,55.835,54.19,46.6064
uVEB32L,32,normal,9,16384,58.1421,52.43,54.9194
uVEB32L,32,normal,9,32768,69.4702,64.51,75.8972
uVEB32L,32,normal,9,65536,72.2214,65.96,92.717
uVEB32L,32,normal,9,131072,99.5552,80.26,148.285
uVEB32L,32,normal,9,262144,140.813,95.15,214.256
uVEB32L,32,normal,9,524288,191.777,107.25,231.261
uVEB32L,32,normal,9,1048576,217.389,115.41,242.405
uVEB32L,32,normal,9,2097152,226.892,126.45,250.513
uVEB32L,32,normal,9,4194304,233.361,138.7,249.729
uVEB32L,32,normal,9,8388608,231.006,138.74,244.167
uVEB32L,32,incProb,0,32,187.5,63.41,103.125
uVEB32L,32,incProb,0,64,85.9375,59.86,82.8125
uVEB32L,32,incProb,0,128,71.0938,68.67,67.9688
uVEB32L,32,incProb,0,256,63.6719,56.02,61.7188
uVEB32L,32,incProb,0,512,59.375,58.03,58.3984
uVEB32L,32,incProb,0,1024,49.0234,53.76,47.5586
uVEB32L,32,incProb,0,2048,49.5117,56.02,48.6816
uVEB32L,32,incProb,0,4096,57.4463,51.98,53.4912
uVEB32L,32,incProb,0,8192,55.6763,52.51,52.356
uVEB32L,32,incProb,0,16384,65.1306,73.21,53.4119
uVEB32L,32,incProb,0,32768,54.7516,49.58,43.8446
uVEB32L,32,incProb,0,65536,48.7244,50.45,53.6453
uVEB32L,32,incProb,0,131072,70.5605,69.26,95.9442
uVEB32L,32,incProb,0,262144,90.0188,97.23,159.369
uVEB32L,32,incProb,0,524288,134.99,151.26,173.681
uVEB32L,32,incProb,0,1048576,188.862,198.36,228.384
uVEB32L,32,incProb,0,2097152,265.133,237.6,316.605
uVEB32L,32,incProb,0,4194304,282.743,269.67,358.79
uVEB32L,32,incProb,0,8388608,305.289,282.04,327.298
uVEB32L,32,incProb,1,32,181.25,59.57,103.125
uVEB32L,32,incProb,1,64,104.688,63.98,96.875
uVEB32L,32,incProb,1,128,85.1562,63.37,129.688
uVEB32L,32,incProb,1,256,69.5312,58.07,64.8438
uVEB32L,32,incProb,1,512,62.8906,55.93,79.4922
uVEB32L,32,incProb,1,1024,58.8867,55.5,67.6758
uVEB32L,32,incProb,1,2048,57.1289,51.93,54.0039
uVEB32L,32,incProb,1,4096,58.4473,57.34,46.8262
uVEB32L,32,incProb,1,8192,55.9082,53.37,51.355
uVEB32L,32,incProb,1,16384,51.4771,48.8,42.572
uVEB32L,32,incProb,1,32768,50.6989,48.48,43.1549
uVEB32L,32,incProb,1,65536,67.9489,66.1,56.5628
uVEB32L,32,incProb,1,131072,65.9019,90.77,88.9374
uVEB32L,32,incProb,1,262144,95.3709,104.68,170.38
uVEB32L,32,incProb,1,524288,139.097,168.8,177.327
uVEB32L,32,incProb,1,1048576,193.289,200.33,299.123
uVEB32L,32,incProb,1,2097152,266.411,248.68,318.269
uVEB32L,32,incProb,1,4194304,283.559,263.1,317.939
uVEB32L,32,incProb,1,8388608,295.385,280.09,320.803
uVEB32L,32,incProb,2,32,181.25,47.26,87.5
uVEB32L,32,incProb,2,64,70.3125,57.56,67.1875
uVEB32L,32,incProb,2,128,63.2812,55.44,55.4688
uVEB32L,32,incProb,2,256,44.1406,45.77,41.7969
uVEB32L,32,incProb,2,512,50.5859,45.74,46.6797
uVEB32L,32,incProb,2,1024,39.6484,44.12,38.2812
uVEB32L,32,incProb,2,2048,47.4121,45.31,39.5508
uVEB32L,32,incProb,2,4096,90.7959,51.8,41.4062
uVEB32L,32,incProb,2,8192,47.168,47.41,40.5151
uVEB32L,32,incProb,2,16384,49.6033,46.56,40.5884
uVEB32L,32,incProb,2,32768,44.9921,56.2,47.9126
uVEB32L,32,incProb,2,65536,51.091,56.49,86.409
uVEB32L,32,incProb,2,131072,67.849,78.61,115.652
uVEB32L,32,incProb,2,262144,113.882,132.22,206.38
uVEB32L,32,incProb,2,524288,159.877,156.77,241.032
uVEB32L,32,incProb,2,1048576,203.782,217.21,246.978
uVEB32L,32,incProb,2,2097152,268.914,252.76,317.056
uVEB32L,32,incProb,2,4194304,285.673,262.71,318.24
uVEB32L,32,incProb,2,8388608,297.571,280.4,320.95
uVEB32L,32,incProb,3,32,184.375,61.63,103.125
uVEB32L,32,incProb,3,64,96.875,65.47,98.4375
uVEB32L,32,incProb,3,128,70.3125,70.18,67.1875
uVEB32L,32,incProb,3,256,64.8438,55.8,61.7188
uVEB32L,32,incProb,3,512,61.1328,58.04,58.0078
uVEB32L,32,incProb,3,1024,60.9375,56.4,48.3398
uVEB32L,32,incProb,3,2048,49.2676,56.49,46.875
uVEB32L,32,incProb,3,4096,57.2754,52.29,54.834
uVEB32L,32,incProb,3,8192,55.4932,53.74,43.689
uVEB32L,32,incProb,3,16384,54.5532,52.77,43.1335
uVEB32L,32,incProb,3,32768,49.2035,47.97,41.5619
uVEB32L,32,incProb,3,65536,75.9872,68.38,60.0067
uVEB32L,32,incProb,3,131072,64.9765,112.22,96.2555
uVEB32L,32,incProb,3,262144,93.3571,100.74,165.758
uVEB32L,32,incProb,3,524288,135.191,149.13,238.234
uVEB32L,32,incProb,3,1048576,189.35,204.13,228.413
uVEB32L,32,incProb,3,2097152,264.212,241.07,317.82
uVEB32L,32,incProb,3,4194304,288.837,262.51,317.875
uVEB32L,32,incProb,3,8388608,295.425,281.43,320.25
uVEB32L,32,incProb,4,32,181.25,59.14,103.125
uVEB32L,32,incProb,4,64,93.75,62.9,89.0625
uVEB32L,32,incProb,4,128,78.9062,65.76,62.5
uVEB32L,32,incProb,4,256,65.2344,58.91,63.2812
uVEB32L,32,incProb,4,512,60.1562,57.29,48.0469
uVEB32L,32,incProb,4,1024,58.9844,55.95,56.25
uVEB32L,32,incProb,4,2048,59.082,55,46.4844
uVEB32L,32,incProb,4,4096,57.9102,54.49,46.4844
uVEB32L,32,incProb,4,8192,55.542,51.28,47.644
uVEB32L,32,incProb,4,16384,50.061,50.17,42.8711
uVEB32L,32,incProb,4,32768,45.5078,49.05,44.9951
uVEB32L,32,incProb,4,65536,62.5916,69.43,62.2726
uVEB32L,32,incProb,4,131072,62.883,91.3,91.7137
uVEB32L,32,incProb,4,262144,94.5114,102.33,151.611
uVEB32L,32,incProb,4,524288,134.174,149.13,174.097
uVEB32L,32,incProb,4,1048576,191.467,204.78,228.45
uVEB32L,32,incProb,4,2097152,263.023,240.1,319.144
uVEB32L,32,incProb,4,4194304,288.697,273.38,317.174
uVEB32L,32,incProb,4,8388608,296.676,293.51,320.772
uVEB32L,32,incProb,5,32,171.875,59.38,106.25
uVEB32L,32,incProb,5,64,96.875,61.27,75
uVEB32L,32,incProb,5,128,74.2188,55.75,66.4062
uVEB32L,32,incProb,5,256,58.5938,57.72,55.4688
uVEB32L,32,incProb,5,512,60.3516,55.7,58.2031
uVEB32L,32,incProb,5,1024,60.0586,55.51,56.8359
uVEB32L,32,incProb,5,2048,47.7051,51.98,52.002
uVEB32L,32,incProb,5,4096,56.4209,52.06,53.4668
uVEB32L,32,incProb,5,8192,53.833,51.59,43.689
uVEB32L,32,incProb,5,16384,47.8394,61.27,49.1211
uVEB32L,32,incProb,5,32768,51.1749,50.74,42.7826
uVEB32L,32,incProb,5,65536,56.3095,51.67,56.0318
uVEB32L,32,incProb,5,131072,68.3533,69.85,101.452
uVEB32L,32,incProb,5,262144,90.3175,99.65,169.59
uVEB32L,32,incProb,5,524288,133.558,151.22,198.707
uVEB32L,32,incProb,5,1048576,187.708,200.04,304.002
uVEB32L,32,incProb,5,2097152,261.487,243.13,320.413
uVEB32L,32,incProb,5,4194304,285.242,259.8,315.89
uVEB32L,32,incProb,5,8388608,296.444,281.01,320.259
uVEB32L,32,incProb,6,32,168.75,61.77,100
uVEB32L,32,incProb,6,64,95.3125,64.07,78.125
uVEB32L,32,incProb,6,128,78.125,59.54,67.9688
uVEB32L,32,incProb,6,256,59.7656,56.41,54.2969
uVEB32L,32,incProb,6,512,62.6953,59.2,50.1953
uVEB32L,32,incProb,6,1024,57.6172,53.81,55.2734
uVEB32L,32,incProb,6,2048,59.8633,56.99,49.0723
uVEB32L,32,incProb,6,4096,58.7402,52.98,54.9072
uVEB32L,32,incProb,6,8192,48.8403,52.55,46.0205
uVEB32L,32,incProb,6,16384,49.2615,49.1,42.8589
uVEB32L,32,incProb,6,32768,46.4111,49.27,43.1458
uVEB32L,32,incProb,6,65536,62.9959,68.27,61.9202
uVEB32L,32,incProb,6,131072,64.2479,122.65,99.5689
uVEB32L,32,incProb,6,262144,95.8122,101.78,158.752
uVEB32L,32,incProb,6,524288,136.634,149.89,193.106
uVEB32L,32,incProb,6,1048576,188.921,203.43,229.393
uVEB32L,32,incProb,6,2097152,263.916,244.26,317.261
uVEB32L,32,incProb,6,4194304,284.298,269.4,315.128
uVEB32L,32,incProb,6,8388608,298.345,297.3,321.432
uVEB32L,32,incProb,7,32,181.25,57.33,100
uVEB32L,32,incProb,7,64,95.3125,68.57,98.4375
uVEB32L,32,incProb,7,128,74.2188,56.73,63.2812
uVEB32L,32,incProb,7,256,65.625,58.2,63.2812
uVEB32L,32,incProb,7,512,61.9141,56.66,49.8047
uVEB32L,32,incProb,7,1024,59.2773,55.87,56.7383
uVEB32L,32,incProb,7,2048,49.5605,53.92,48.1934
uVEB32L,32,incProb,7,4096,60.5469,56.24,58.1299
uVEB32L,32,incProb,7,8192,49.3774,64.27,48.7671
uVEB32L,32,incProb,7,16384,60.6323,57.9,57.7271
uVEB32L,32,incProb,7,32768,63.6505,59.07,63.0981
uVEB32L,32,incProb,7,65536,69.5984,62.05,83.4412
uVEB32L,32,incProb,7,131072,72.3305,93.16,96.18
uVEB32L,32,incProb,7,262144,93.6462,102.77,166.272
uVEB32L,32,incProb,7,524288,136.049,149.96,176.441
uVEB32L,32,incProb,7,1048576,190.371,199.16,230.99
uVEB32L,32,incProb,7,2097152,264.626,251.32,318.713
uVEB32L,32,incProb,7,4194304,284.417,262.11,316.062
uVEB32L,32,incProb,7,8388608,296.579,288.41,321.398
uVEB32L,32,incProb,8,32,168.75,61.74,103.125
uVEB32L,32,incProb,8,64,89.0625,62.12,78.125
uVEB32L,32,incProb,8,128,74.2188,59.11,62.5
uVEB32L,32,incProb,8,256,64.8438,58.52,62.5
uVEB32L,32,incProb,8,512,61.7188,57.55,60.5469
uVEB32L,32,incProb,8,1024,57.4219,56.44,56.1523
uVEB32L,32,incProb,8,2048,57.8613,53.89,54.6387
uVEB32L,32,incProb,8,4096,58.3496,55.25,46.1426
uVEB32L,32,incProb,8,8192,54.5288,51.25,43.6646
uVEB32L,32,incProb,8,16384,52.6062,48.86,47.76
uVEB32L,32,incProb,8,32768,46.8506,49.37,45.7458
uVEB32L,32,incProb,8,65536,56.514,51.37,58.1818
uVEB32L,32,incProb,8,131072,71.9185,78.59,93.6035
uVEB32L,32,incProb,8,262144,89.8281,103.63,171.801
uVEB32L,32,incProb,8,524288,136.255,152.39,174.361
uVEB32L,32,incProb,8,1048576,191.404,196.47,289.457
uVEB32L,32,incProb,8,2097152,262.094,245.12,322.665
uVEB32L,32,incProb,8,4194304,285.225,259.59,316.125
uVEB32L,32,incProb,8,8388608,296.46,282.33,320.797
uVEB32L,32,incProb,9,32,171.875,61.91,103.125
uVEB32L,32,incProb,9,64,98.4375,63.97,98.4375
uVEB32L,32,incProb,9,128,73.4375,61.49,66.4062
uVEB32L,32,incProb,9,256,66.7969,58.11,63.2812
uVEB32L,32,incProb,9,512,64.4531,60.21,62.1094
uVEB32L,32,incProb,9,1024,61.5234,57.94,59.082
uVEB32L,32,incProb,9,2048,63.9648,60.39,62.0117
uVEB32L,32,incProb,9,4096,63.8672,58.26,61.3037
uVEB32L,32,incProb,9,8192,63.855,61.49,60.2905
uVEB32L,32,incProb,9,16384,64.5813,61.36,60.8398
uVEB32L,32,incProb,9,32768,67.5049,61.61,67.2363
uVEB32L,32,incProb,9,65536,65.9805,92.59,67.9581
uVEB32L,32,incProb,9,131072,68.5051,92.61,88.3736
uVEB32L,32,incProb,9,262144,97.5243,99.91,144.963
uVEB32L,32,incProb,9,524288,135.193,152.49,175.165
uVEB32L,32,incProb,9,1048576,194.474,197.26,289.035
uVEB32L,32,incProb,9,2097152,262.81,284.59,320.144
uVEB32L,32,incProb,9,4194304,283.417,262.33,315.899
uVEB32L,32,incProb,9,8388608,295.384,289.91,319.562
uVEB32L,32,decProb,0,32,175,62.93,100
uVEB32L,32,decProb,0,64,95.3125,59.4,81.25
uVEB32L,32,decProb,0,128,72.6562,56.12,70.3125
uVEB32L,32,decProb,0,256,78.9062,57.8,62.1094
uVEB32L,32,decProb,0,512,99.6094,57.74,48.4375
uVEB32L,32,decProb,0,1024,58.8867,55.85,56.6406
uVEB32L,32,decProb,0,2048,59.375,55.23,46.4844
uVEB32L,32,decProb,0,4096,58.1055,54.44,46.3135
uVEB32L,32,decProb,0,8192,50.0488,51.36,44.2627
uVEB32L,32,decProb,0,16384,50.9705,48.98,42.2668
uVEB32L,32,decProb,0,32768,46.2708,48.76,43.1732
uVEB32L,32,decProb,0,65536,58.3893,57.7,54.4189
uVEB32L,32,decProb,0,131072,69.0338,81.54,88.2118
uVEB32L,32,decProb,0,262144,94.8673,103.87,155.912
uVEB32L,32,decProb,0,524288,141.295,166.34,204.237
uVEB32L,32,decProb,0,1048576,188.18,204.13,303.82
uVEB32L,32,decProb,0,2097152,281.538,241.59,319.737
uVEB32L,32,decProb,0,4194304,283.807,260.73,315.724
uVEB32L,32,decProb,0,8388608,296.13,286.35,319.73
uVEB32L,32,decProb,1,32,171.875,64.4,106.25
uVEB32L,32,decProb,1,64,98.4375,64.51,84.375
uVEB32L,32,decProb,1,128,74.2188,61.42,617.969
uVEB32L,32,decProb,1,256,65.625,57.57,61.7188
uVEB32L,32,decProb,1,512,60.7422,59.78,49.2188
uVEB32L,32,decProb,1,1024,49.707,54.67,47.9492
uVEB32L,32,decProb,1,2048,59.668,57.14,46.7773
uVEB32L,32,decProb,1,4096,58.1299,53.02,45.5078
uVEB32L,32,decProb,1,8192,50.3418,51.53,43.75
uVEB32L,32,decProb,1,16384,51.9836,50.35,43.3899
uVEB32L,32,decProb,1,32768,51.6479,48.96,42.8314
uVEB32L,32,decProb,1,65536,65.7501,67.94,58.9615
uVEB32L,32,decProb,1,131072,66.1903,90.22,95.6718
uVEB32L,32,decProb,1,262144,93.2095,101.97,176.12
uVEB32L,32,decProb,1,524288,133.323,150.51,175.721
uVEB32L,32,decProb,1,1048576,192.877,200.84,293.837
uVEB32L,32,decProb,1,2097152,265.595,239.66,318.697
uVEB32L,32,decProb,1,4194304,284.881,269.23,320.305
uVEB32L,32,decProb,1,8388608,298.311,281.31,320.145
uVEB32L,32,decProb,2,32,187.5,63.8,106.25
uVEB32L,32,decProb,2,64,106.25,66.66,84.375
uVEB32L,32,decProb,2,128,66.4062,57.54,60.9375
uVEB32L,32,decProb,2,256,65.625,58.28,60.9375
uVEB32L,32,decProb,2,512,51.9531,56.91,47.8516
uVEB32L,32,decProb,2,1024,58.8867,56.04,56.4453
uVEB32L,32,decProb,2,2048,58.5449,54.8,46.2891
uVEB32L,32,decProb,2,4096,58.4961,52.22,46.1182
uVEB32L,32,decProb,2,8192,44.3848,51.22,43.8843
uVEB32L,32,decProb,2,16384,48.8403,48.89,41.9312
uVEB32L,32,decProb,2,32768,61.8683,62.34,48.1812
uVEB32L,32,decProb,2,65536,55.1224,52.45,55.4199
uVEB32L,32,decProb,2,131072,72.2809,70.81,94.2245
uVEB32L,32,decProb,2,262144,89.1712,100.48,156.405
uVEB32L,32,decProb,2,524288,139.519,165.91,237.723
uVEB32L,32,decProb,2,1048576,195.543,205.54,319.794
uVEB32L,32,decProb,2,2097152,261.119,233.55,311.335
uVEB32L,32,decProb,2,4194304,283.385,258.29,316.057
uVEB32L,32,decProb,2,8388608,297.963,279.53,320.233
uVEB32L,32,decProb,3,32,168.75,62.97,100
uVEB32L,32,decProb,3,64,89.0625,66.4,79.6875
uVEB32L,32,decProb,3,128,75.7812,58.69,68.75
uVEB32L,32,decProb,3,256,62.1094,56.26,57.4219
uVEB32L,32,decProb,3,512,63.4766,59.28,50.7812
uVEB32L,32,decProb,3,1024,58.5938,54.24,55.2734
uVEB32L,32,decProb,3,2048,49.6582,57.1,47.2168
uVEB32L,32,decProb,3,4096,57.0312,52.79,45.5811
uVEB32L,32,decProb,3,8192,55.7983,52.67,48.8892
uVEB32L,32,decProb,3,16384,50.293,58.62,99.4446
uVEB32L,32,decProb,3,32768,76.9073,87.32,60.7819
uVEB32L,32,decProb,3,65536,57.0374,53.24,70.3552
uVEB32L,32,decProb,3,131072,65.274,65.02,98.127
uVEB32L,32,decProb,3,262144,89.4894,117.53,160.229
uVEB32L,32,decProb,3,524288,141.014,163.67,220.685
uVEB32L,32,decProb,3,1048576,188.985,200.29,229.053
uVEB32L,32,decProb,3,2097152,261.871,242.39,316.095
uVEB32L,32,decProb,3,4194304,283.734,274.17,316.195
uVEB32L,32,decProb,3,8388608,297.581,288.31,320.841
uVEB32L,32,decProb,4,32,175,63.21,103.125
uVEB32L,32,decProb,4,64,104.688,64.61,92.1875
uVEB32L,32,decProb,4,128,67.9688,59.94,63.2812
uVEB32L,32,decProb,4,256,65.625,57.14,60.1562
uVEB32L,32,decProb,4,512,62.5,58.87,59.7656
uVEB32L,32,decProb,4,1024,49.3164,53.7,48.0469
uVEB32L,32,decProb,4,2048,59.5703,56.52,55.7617
uVEB32L,32,decProb,4,4096,57.4219,53.55,46.1914
uVEB32L,32,decProb,4,8192,57.0801,51.56,43.7866
uVEB32L,32,decProb,4,16384,54.7485,50.1,43.5303
uVEB32L,32,decProb,4,32768,52.7344,48.94,45.047
uVEB32L,32,decProb,4,65536,56.7841,51.22,74.8093
uVEB32L,32,decProb,4,131072,65.4663,65.79,95.0912
uVEB32L,32,decProb,4,262144,94.1647,107.47,155.209
uVEB32L,32,decProb,4,524288,135.782,148.56,251.927
uVEB32L,32,decProb,4,1048576,188.631,200.09,287.142
uVEB32L,32,decProb,4,2097152,262.17,238.34,318.521
uVEB32L,32,decProb,4,4194304,282.736,264.57,316.044
uVEB32L,32,decProb,4,8388608,297.976,286.13,319.62
uVEB32L,32,decProb,5,32,196.875,61.26,100
uVEB32L,32,decProb,5,64,85.9375,66.79,87.5
uVEB32L,32,decProb,5,128,79.6875,59.47,69.5312
uVEB32L,32,decProb,5,256,66.0156,58.76,63.2812
uVEB32L,32,decProb,5,512,61.3281,56.07,48.4375
uVEB32L,32,decProb,5,1024,51.3672,56.33,49.1211
uVEB32L,32,decProb,5,2048,59.2773,54.1,46.6309
uVEB32L,32,decProb,5,4096,54.5166,52.69,46.1426
uVEB32L,32,decProb,5,8192,55.2856,52.14,43.0908
uVEB32L,32,decProb,5,16384,47.2595,51.1,41.7603
uVEB32L,32,decProb,5,32768,52.2278,51.02,45.7428
uVEB32L,32,decProb,5,65536,57.1381,51.74,59.9091
uVEB32L,32,decProb,5,131072,73.3208,75.79,93.8187
uVEB32L,32,decProb,5,262144,91.8289,100.33,170.219
uVEB32L,32,decProb,5,524288,134.109,150.98,174.454
uVEB32L,32,decProb,5,1048576,191.369,202.54,279.439
uVEB32L,32,decProb,5,2097152,262.987,243.74,321.642
uVEB32L,32,decProb,5,4194304,284.901,293.68,317.961
uVEB32L,32,decProb,5,8388608,296.835,301.96,320.813
uVEB32L,32,decProb,6,32,181.25,64.74,103.125
uVEB32L,32,decProb,6,64,90.625,59.68,81.25
uVEB32L,32,decProb,6,128,75,87.85,124.219
uVEB32L,32,decProb,6,256,69.5312,64.52,62.8906
uVEB32L,32,decProb,6,512,64.4531,59.23,60.5469
uVEB32L,32,decProb,6,1024,50.5859,58.65,47.7539
uVEB32L,32,decProb,6,2048,60.1562,58.34,46.875
uVEB32L,32,decProb,6,4096,49.0723,53.33,47.9004
uVEB32L,32,decProb,6,8192,50.8911,53.27,45.2393
uVEB32L,32,decProb,6,16384,52.2583,52.54,44.3481
uVEB32L,32,decProb,6,32768,46.6675,48.58,46.3287
uVEB32L,32,decProb,6,65536,53.3493,52.36,53.1342
uVEB32L,32,decProb,6,131072,61.6287,62.93,104.569
uVEB32L,32,decProb,6,262144,96.0979,106.47,154.135
uVEB32L,32,decProb,6,524288,133.926,150.71,240.368
uVEB32L,32,decProb,6,1048576,188.361,200.32,316.675
uVEB32L,32,decProb,6,2097152,262.6,242.3,319.483
uVEB32L,32,decProb,6,4194304,285.623,266.24,317.566
uVEB32L,32,decProb,6,8388608,297.029,280.85,330.64
uVEB32L,32,decProb,7,32,178.125,62.78,103.125
uVEB32L,32,decProb,7,64,125,156.02,104.688
uVEB32L,32,decProb,7,128,77.3438,60.89,72.6562
uVEB32L,32,decProb,7,256,67.9688,60.86,64.8438
uVEB32L,32,decProb,7,512,67.3828,60.06,62.3047
uVEB32L,32,decProb,7,1024,54.0039,60.49,52.9297
uVEB32L,32,decProb,7,2048,64.6973,60.04,61.1816
uVEB32L,32,decProb,7,4096,64.7949,60.68,62.2559
uVEB32L,32,decProb,7,8192,65.2954,60.74,61.3525
uVEB32L,32,decProb,7,16384,65.1489,62.2,61.6577
uVEB32L,32,decProb,7,32768,67.5507,79.41,70.0745
uVEB32L,32,decProb,7,65536,76.0971,67.72,74.44
uVEB32L,32,decProb,7,131072,74.4484,68.54,91.0339
uVEB32L,32,decProb,7,262144,90.1062,100.42,167.015
uVEB32L,32,decProb,7,524288,134.658,154.3,245.642
uVEB32L,32,decProb,7,1048576,190.633,202.53,319.776
uVEB32L,32,decProb,7,2097152,260.431,242.8,317.647
uVEB32L,32,decProb,7,4194304,284.621,273.59,315.949
uVEB32L,32,decProb,7,8388608,296.171,295.74,319.862
uVEB32L,32,decProb,8,32,187.5,63.82,106.25
uVEB32L,32,decProb,8,64,112.5,72.13,92.1875
uVEB32L,32,decProb,8,128,71.0938,61.32,61.7188
uVEB32L,32,decProb,8,256,55.0781,59.65,54.2969
uVEB32L,32,decProb,8,512,60.3516,59.34,58.9844
uVEB32L,32,decProb,8,1024,60.2539,58.4,47.9492
uVEB32L,32,decProb,8,2048,60.5957,56,56.4453
uVEB32L,32,decProb,8,4096,52.6611,54.68,47.7539
uVEB32L,32,decProb,8,8192,54.9561,52.18,42.9688
uVEB32L,32,decProb,8,16384,54.3091,52.15,43.9331
uVEB32L,32,decProb,8,32768,49.234,48.89,72.1466
uVEB32L,32,decProb,8,65536,57.8003,52.44,60.141
uVEB32L,32,decProb,8,131072,72.1581,80.63,103.384
uVEB32L,32,decProb,8,262144,89.4123,103.16,171.315
uVEB32L,32,decProb,8,524288,134.798,152.82,243.074
uVEB32L,32,decProb,8,1048576,188.89,196.86,227.898
uVEB32L,32,decProb,8,2097152,263.323,238.32,317.802
uVEB32L,32,decProb,8,4194304,283.761,261.09,316.601
uVEB32L,32,decProb,8,8388608,298.255,276.12,320.374
uVEB32L,32,decProb,9,32,181.25,62.4,103.125
uVEB32L,32,decProb,9,64,109.375,79.24,81.25
uVEB32L,32,decProb,9,128,80.4688,60.73,92.1875
uVEB32L,32,decProb,9,256,65.625,57.57,61.7188
uVEB32L,32,decProb,9,512,62.8906,59.73,50
uVEB32L,32,decProb,9,1024,57.6172,53.98,65.5273
uVEB32L,32,decProb,9,2048,58.1055,55.37,45.7031
uVEB32L,32,decProb,9,4096,56.3232,50.64,53.6865
uVEB32L,32,decProb,9,8192,52.6245,50.96,45.1538
uVEB32L,32,decProb,9,16384,53.3386,50.26,42.0471
uVEB32L,32,decProb,9,32768,47.1588,46.16,42.1631
uVEB32L,32,decProb,9,65536,52.9251,50.98,54.7104
uVEB32L,32,decProb,9,131072,69.2139,68.64,85.498
uVEB32L,32,decProb,9,262144,89.933,99.38,175.036
uVEB32L,32,decProb,9,524288,135.914,150.64,245.78
uVEB32L,32,decProb,9,1048576,187.623,199.7,306.493
uVEB32L,32,decProb,9,2097152,260.682,240.69,318.422
uVEB32L,32,decProb,9,4194304,283.486,268.23,316.013
uVEB32L,32,decProb,9,8388608,295.728,279.61,320.219
uVEB32LT,32,uniform,0,32,340.625,97.96,153.125
uVEB32LT,32,uniform,0,64,214.062,100.13,106.25
uVEB32LT,32,uniform,0,128,172.656,98.4,105.469
uVEB32LT,32,uniform,0,256,141.406,99.25,85.5469
uVEB32LT,32,uniform,0,512,122.07,94.72,77.5391
uVEB32LT,32,uniform,0,1024,128.027,92.4,69.4336
uVEB32LT,32,uniform,0,2048,104.785,89.56,62.1582
uVEB32LT,32,uniform,0,4096,104.541,84.3,54.8584
uVEB32LT,32,uniform,0,8192,137.72,103.35,77.8442
uVEB32LT,32,uniform,0,16384,86.7004,66.6,43.8477
uVEB32LT,32,uniform,0,32768,75.8118,56.07,43.2953
uVEB32LT,32,uniform,0,65536,95.6726,72.7,67.2775
uVEB32LT,32,uniform,0,131072,93.0542,78.24,96.3631
uVEB32LT,32,uniform,0,262144,115.234,112.39,167.939
uVEB32LT,32,uniform,0,524288,155.488,167.01,259.304
uVEB32LT,32,uniform,0,1048576,212.043,231.25,297.645
uVEB32LT,32,uniform,0,2097152,266.84,271.78,396.009
uVEB32LT,32,uniform,0,4194304,320.873,283.27,369.846
uVEB32LT,32,uniform,0,8388608,336.186,311.63,377.277
uVEB32LT,32,uniform,1,32,334.375,102.78,159.375
uVEB32LT,32,uniform,1,64,215.625,104.51,125
uVEB32LT,32,uniform,1,128,174.219,99.32,104.688
uVEB32LT,32,uniform,1,256,147.656,109.98,103.516
uVEB32LT,32,uniform,1,512,126.758,96.11,82.2266
uVEB32LT,32,uniform,1,1024,115.234,94.62,71.3867
uVEB32LT,32,uniform,1,2048,116.846,93.45,72.4609
uVEB32LT,32,uniform,1,4096,106.47,89.89,65.2588
uVEB32LT,32,uniform,1,8192,99.0356,84.86,56.0303
uVEB32LT,32,uniform,1,16384,105.53,80.04,65.094
uVEB32LT,32,uniform,1,32768,80.0293,56.01,43.2068
uVEB32LT,32,uniform,1,65536,73.1888,54.04,58.6258
uVEB32LT,32,uniform,1,131072,84.491,66.37,103.494
uVEB32LT,32,uniform,1,262144,117.787,106.9,166.84
uVEB32LT,32,uniform,1,524288,156.177,181.3,223.198
uVEB32LT,32,uniform,1,1048576,213.304,229.42,295.036
uVEB32LT,32,uniform,1,2097152,265.419,263.17,368.474
